Employee ID,Date,Time-in,Time-out
10009,9/21/2022,8:05,17:00
10009,9/22/2022,8:00,17:00
10009,9/23/2022,8:00,17:00
10009,9/26/2022,8:00,17:00
10009,9/27/2022,8:00,17:00
10009,9/28/2022,8:00,17:00
10009,9/29/2022,8:00,17:00
10009,9/30/2022,8:05,17:00
10009,10/10/2022,8:00,17:00
10009,10/11/2022,8:00,17:00
10009,10/13/2022,8:00,17:00
10009,10/14/2022,8:00,17:00
10009,10/17/2022,8:00,17:00
10009,10/18/2022,8:00,17:00
10009,10/19/2022,8:00,17:00
10009,10/20/2022,8:05,17:00
10009,10/21/2022,8:00,17:00
10009,10/24/2022,8:00,17:00
10009,10/25/2022,8:00,17:00
10009,10/26/2022,8:00,17:00
10009,10/27/2022,8:00,17:00
10009,10/28/2022,8:00,17:00
10009,10/31/2022,8:05,17:00
10009,11/10/2022,8:05,17:00
10009,11/11/2022,8:00,17:00
10009,11/14/2022,8:00,17:00
10009,11/15/2022,8:00,17:00
10009,11/16/2022,8:00,17:00
10009,11/17/2022,8:00,17:00
10009,11/18/2022,8:05,17:00
10009,11/21/2022,8:00,17:00
10009,11/22/2022,8:00,17:00
10009,11/23/2022,8:00,17:00
10009,11/24/2022,8:00,17:00
10009,11/25/2022,8:00,17:00
10009,11/28/2022,8:00,17:00
10009,11/29/2022,8:05,17:00
10009,11/30/2022,0:00,0:00
10009,12/9/2022,0:00,0:00
10009,12/10/2022,8:00,17:00
10009,12/12/2022,8:00,17:00
10009,12/13/2022,8:00,17:00
10009,12/14/2022,8:00,17:00
10009,12/15/2022,8:00,17:00
10009,12/16/2022,8:00,17:00
10009,12/19/2022,8:05,17:00
10009,12/20/2022,8:00,17:00
10009,12/21/2022,8:00,17:00
10009,12/22/2022,8:00,17:00
10009,12/23/2022,8:00,17:00
10009,12/26/2022,8:00,17:00
10009,12/27/2022,8:00,17:00
10009,12/28/2022,8:05,17:00
10009,12/29/2022,8:00,17:00
10009,12/30/2022,0:00,0:00
10010,1/9/2022,8:00,17:00
10010,1/11/2022,0:00,0:00
10010,1/12/2022,8:00,17:00
10010,2/9/2022,8:00,17:00
10010,2/11/2022,8:00,17:00
10010,2/12/2022,8:00,17:00
10010,3/10/2022,8:00,17:00
10010,3/11/2022,8:00,17:00
10010,4/10/2022,8:00,17:00
10010,4/11/2022,8:00,17:00
10010,5/9/2022,8:00,17:00
10010,5/10/2022,8:00,17:00
10010,5/12/2022,8:00,17:00
10010,6/9/2022,8:00,17:00
10010,6/10/2022,8:00,17:00
10010,6/12/2022,8:00,17:00
10010,7/9/2022,8:00,17:00
10010,7/10/2022,8:00,17:00
10010,7/11/2022,8:00,17:00
10010,7/12/2022,8:00,17:00
10010,8/9/2022,8:00,17:00
10010,8/11/2022,8:00,17:00
10010,8/12/2022,0:00,0:00
10010,9/9/2022,8:00,17:00
10010,9/11/2022,8:00,17:00
10010,9/12/2022,8:00,17:00
10010,9/13/2022,8:00,17:00
10010,9/14/2022,8:00,17:00
10010,9/15/2022,8:00,17:00
10010,9/16/2022,8:00,17:00
10010,9/19/2022,8:00,17:00
10010,9/20/2022,8:00,17:00
10010,9/21/2022,8:00,17:00
10010,9/22/2022,8:00,17:00
10010,9/23/2022,8:00,17:00
10010,9/26/2022,8:00,17:00
10010,9/27/2022,8:00,17:00
10010,9/28/2022,8:00,17:00
10010,9/29/2022,8:00,17:00
10010,9/30/2022,8:00,17:00
10010,10/10/2022,8:00,17:00
10010,10/11/2022,8:00,17:00
10010,10/13/2022,8:00,17:00
10010,10/14/2022,8:00,17:00
10010,10/17/2022,8:00,17:00
10010,10/18/2022,8:00,17:00
10010,10/19/2022,8:00,17:00
10010,10/20/2022,8:00,17:00
10010,10/21/2022,0:00,0:00
10010,10/24/2022,8:00,17:00
10010,10/25/2022,8:00,17:00
10010,10/26/2022,8:00,17:00
10010,10/27/2022,8:00,17:00
10010,10/28/2022,8:00,17:00
10010,10/31/2022,8:00,17:00
10010,11/10/2022,0:00,0:00
10010,11/11/2022,8:00,17:00
10010,11/14/2022,8:00,17:00
10010,11/15/2022,8:00,17:00
10010,11/16/2022,8:00,17:00
10010,11/17/2022,8:00,17:00
10010,11/18/2022,8:00,17:00
10010,11/21/2022,8:00,17:00
10010,11/22/2022,8:00,17:00
10010,11/23/2022,8:00,17:00
10010,11/24/2022,8:00,17:00
10010,11/25/2022,8:00,17:00
10010,11/28/2022,8:00,17:00
10010,11/29/2022,8:00,17:00
10010,11/30/2022,0:00,0:00
10010,12/9/2022,8:00,17:00
10010,12/10/2022,8:00,17:00
10010,12/12/2022,8:00,17:00
10010,12/13/2022,8:00,17:00
10010,12/14/2022,8:00,17:00
10010,12/15/2022,8:00,17:00
10010,12/16/2022,8:00,17:00
10010,12/19/2022,8:00,17:00
10010,12/20/2022,8:00,17:00
10010,12/21/2022,8:00,17:00
10010,12/22/2022,8:00,17:00
10010,12/23/2022,8:00,17:00
10010,12/26/2022,8:00,17:00
10010,12/27/2022,8:00,17:00
10010,12/28/2022,8:00,17:00
10010,12/29/2022,8:00,17:00
10010,12/30/2022,0:00,0:00
10011,1/9/2022,8:00,17:00
10011,1/11/2022,0:00,0:00
10011,1/12/2022,10:30,17:00
10011,2/9/2022,8:00,17:00
10011,2/11/2022,10:30,17:00
10011,2/12/2022,8:00,17:00
10011,3/10/2022,8:00,17:00
10011,3/11/2022,8:00,17:00
10011,4/10/2022,10:30,17:00
10011,4/11/2022,8:00,17:00
10011,5/9/2022,10:30,17:00
10011,5/10/2022,8:00,17:00
10011,5/12/2022,8:00,17:00
10011,6/9/2022,8:00,17:00
10011,6/10/2022,8:00,17:00
10011,6/12/2022,8:00,17:00
10011,7/9/2022,8:00,17:00
10011,7/10/2022,8:00,17:00
10011,7/11/2022,8:00,17:00
10011,7/12/2022,8:00,17:00
10011,8/9/2022,8:00,17:00
10011,8/11/2022,8:00,17:00
10011,8/12/2022,0:00,0:00
10011,9/9/2022,8:00,17:00
10011,9/11/2022,8:00,17:00
10011,9/12/2022,8:00,17:00
10011,9/13/2022,8:00,17:00
10011,9/14/2022,10:30,17:00
10011,9/15/2022,8:00,17:00
10011,9/16/2022,8:00,17:00
10011,9/19/2022,8:00,17:00
10011,9/20/2022,8:00,17:00
10011,9/21/2022,8:00,17:00
10011,9/22/2022,8:00,17:00
10011,9/23/2022,10:30,17:00
10011,9/26/2022,8:00,17:00
10011,9/27/2022,8:00,17:00
10011,9/28/2022,8:00,17:00
10011,9/29/2022,8:00,17:00
10011,9/30/2022,8:00,17:00
10011,10/10/2022,8:00,17:00
10011,10/11/2022,8:00,17:00
10011,10/13/2022,10:30,17:00
10011,10/14/2022,8:00,17:00
10011,10/17/2022,8:00,17:00
10011,10/18/2022,8:00,17:00
10011,10/19/2022,8:00,17:00
10011,10/20/2022,8:00,17:00
10011,10/21/2022,8:00,17:00
10011,10/24/2022,10:30,17:00
10011,10/25/2022,8:00,17:00
10011,10/26/2022,8:00,17:00
10011,10/27/2022,8:00,17:00
10011,10/28/2022,8:00,17:00
10011,10/31/2022,8:00,17:00
10011,11/10/2022,8:00,17:00
10011,11/11/2022,10:30,17:00
10011,11/14/2022,8:00,17:00
10011,11/15/2022,8:00,17:00
10011,11/16/2022,8:00,17:00
10011,11/17/2022,8:00,17:00
10011,11/18/2022,8:00,17:00
10011,11/21/2022,8:00,17:00
10011,11/22/2022,10:30,17:00
10011,11/23/2022,8:00,17:00
10011,11/24/2022,8:00,17:00
10011,11/25/2022,8:00,17:00
10011,11/28/2022,8:00,17:00
10011,11/29/2022,8:00,17:00
10011,11/30/2022,0:00,0:00
10011,12/9/2022,8:00,17:00
10011,12/10/2022,8:00,17:00
10011,12/12/2022,10:30,17:00
10011,12/13/2022,8:00,17:00
10011,12/14/2022,8:00,17:00
10011,12/15/2022,8:00,17:00
10011,12/16/2022,8:00,17:00
10011,12/19/2022,8:00,17:00
10011,12/20/2022,8:00,17:00
10011,12/21/2022,10:30,17:00
10011,12/22/2022,8:00,17:00
10011,12/23/2022,8:00,17:00
10011,12/26/2022,8:00,17:00
10011,12/27/2022,8:00,17:00
10011,12/28/2022,8:00,17:00
10011,12/29/2022,8:00,17:00
10011,12/30/2022,0:00,0:00
10012,1/9/2022,8:00,17:00
10012,1/11/2022,0:00,0:00
10012,1/12/2022,8:00,17:00
10012,2/9/2022,8:00,17:00
10012,2/11/2022,8:00,17:00
10012,2/12/2022,8:00,17:00
10012,3/10/2022,8:00,17:00
10012,3/11/2022,8:00,17:00
10012,4/10/2022,8:00,17:00
10012,4/11/2022,8:00,17:00
10012,5/9/2022,8:00,17:00
10012,5/10/2022,8:00,17:00
10012,5/12/2022,8:00,17:00
10012,6/9/2022,8:00,17:00
10012,6/10/2022,8:00,17:00
10012,6/12/2022,8:00,17:00
10012,7/9/2022,8:00,17:00
10012,7/10/2022,8:00,17:00
10012,7/11/2022,8:00,17:00
10012,7/12/2022,8:00,17:00
10012,8/9/2022,8:00,17:00
10012,8/11/2022,8:00,17:00
10012,8/12/2022,0:00,0:00
10012,9/9/2022,8:00,17:00
10012,9/11/2022,8:00,17:00
10012,9/12/2022,8:00,17:00
10012,9/13/2022,8:00,17:00
10012,9/14/2022,8:00,17:00
10012,9/15/2022,8:00,17:00
10012,9/16/2022,8:00,17:00
10012,9/19/2022,8:00,17:00
10012,9/20/2022,8:00,17:00
10012,9/21/2022,8:00,17:00
10012,9/22/2022,8:00,17:00
10012,9/23/2022,8:00,17:00
10012,9/26/2022,8:00,17:00
10012,9/27/2022,8:00,17:00
10012,9/28/2022,8:00,17:00
10012,9/29/2022,8:00,17:00
10012,9/30/2022,8:00,17:00
10012,10/10/2022,8:00,17:00
10012,10/11/2022,8:00,17:00
10012,10/13/2022,8:00,17:00
10012,10/14/2022,8:00,17:00
10012,10/17/2022,8:00,17:00
10012,10/18/2022,8:00,17:00
10012,10/19/2022,8:00,17:00
10012,10/20/2022,8:00,17:00
10012,10/21/2022,8:00,17:00
10012,10/24/2022,8:00,17:00
10012,10/25/2022,8:00,17:00
10012,10/26/2022,8:00,17:00
10012,10/27/2022,8:00,17:00
10012,10/28/2022,8:00,17:00
10012,10/31/2022,8:00,17:00
10012,11/10/2022,8:00,17:00
10012,11/11/2022,8:00,17:00
10012,11/14/2022,8:00,17:00
10012,11/15/2022,8:00,17:00
10012,11/16/2022,8:00,17:00
10012,11/17/2022,8:00,17:00
10012,11/18/2022,8:00,17:00
10012,11/21/2022,8:00,17:00
10012,11/22/2022,8:00,17:00
10012,11/23/2022,8:00,17:00
10012,11/24/2022,8:00,17:00
10012,11/25/2022,8:00,17:00
10012,11/28/2022,8:00,17:00
10012,11/29/2022,8:00,17:00
10012,11/30/2022,0:00,0:00
10012,12/9/2022,8:00,17:00
10012,12/10/2022,8:00,17:00
10012,12/12/2022,8:00,17:00
10012,12/13/2022,8:00,17:00
10012,12/14/2022,8:00,17:00
10012,12/15/2022,8:00,17:00
10012,12/16/2022,8:00,17:00
10012,12/19/2022,8:00,17:00
10012,12/20/2022,8:00,17:00
10012,12/21/2022,8:00,17:00
10012,12/22/2022,8:00,17:00
10012,12/23/2022,8:00,17:00
10012,12/26/2022,8:00,17:00
10012,12/27/2022,8:00,17:00
10012,12/28/2022,8:00,17:00
10012,12/29/2022,8:00,17:00
10012,12/30/2022,0:00,0:00
10013,1/9/2022,8:00,17:00
10013,1/11/2022,0:00,0:00
10013,1/12/2022,8:00,17:00
10013,2/9/2022,8:00,17:00
10013,2/11/2022,8:00,17:00
10013,2/12/2022,8:00,17:00
10013,3/10/2022,8:00,17:00
10013,3/11/2022,8:00,17:00
10013,4/10/2022,8:00,17:00
10013,4/11/2022,8:00,17:00
10013,5/9/2022,8:00,17:00
10013,5/10/2022,8:00,17:00
10013,5/12/2022,8:00,17:00
10013,6/9/2022,8:00,17:00
10013,6/10/2022,8:00,17:00
10013,6/12/2022,10:00,17:00
10013,7/9/2022,8:00,17:00
10013,7/10/2022,10:00,17:00
10013,7/11/2022,10:00,17:00
10013,7/12/2022,8:00,17:00
10013,8/9/2022,10:00,17:00
10013,8/11/2022,8:00,17:00
10013,8/12/2022,0:00,0:00
10013,9/9/2022,8:00,17:00
10013,9/11/2022,8:00,17:00
10013,9/12/2022,8:00,17:00
10013,9/13/2022,8:00,17:00
10013,9/14/2022,8:00,17:00
10013,9/15/2022,8:00,17:00
10013,9/16/2022,8:00,17:00
10013,9/19/2022,10:00,17:00
10013,9/20/2022,8:00,17:00
10013,9/21/2022,8:00,17:00
10013,9/22/2022,8:00,17:00
10013,9/23/2022,8:00,17:00
10013,9/26/2022,8:00,17:00
10013,9/27/2022,8:00,17:00
10013,9/28/2022,10:00,17:00
10013,9/29/2022,8:00,17:00
10013,9/30/2022,8:00,17:00
10013,10/10/2022,8:00,17:00
10013,10/11/2022,8:00,17:00
10013,10/13/2022,8:00,17:00
10013,10/14/2022,8:00,17:00
10013,10/17/2022,8:00,17:00
10013,10/18/2022,10:00,17:00
10013,10/19/2022,8:00,17:00
10013,10/20/2022,8:00,17:00
10013,10/21/2022,8:00,17:00
10013,10/24/2022,8:00,17:00
10013,10/25/2022,8:00,17:00
10013,10/26/2022,8:00,17:00
10013,10/27/2022,10:00,17:00
10013,10/28/2022,8:00,17:00
10013,10/31/2022,8:00,17:00
10013,11/10/2022,8:00,17:00
10013,11/11/2022,8:00,17:00
10013,11/14/2022,8:00,17:00
10013,11/15/2022,8:00,17:00
10013,11/16/2022,10:00,17:00
10013,11/17/2022,8:00,17:00
10013,11/18/2022,8:00,17:00
10013,11/21/2022,8:00,17:00
10013,11/22/2022,8:00,17:00
10013,11/23/2022,8:00,17:00
10013,11/24/2022,8:00,17:00
10013,11/25/2022,10:00,17:00
10013,11/28/2022,8:00,17:00
10013,11/29/2022,8:00,17:00
10013,11/30/2022,0:00,0:00
10013,12/9/2022,8:00,17:00
10013,12/10/2022,8:00,17:00
10013,12/12/2022,8:00,17:00
10013,12/13/2022,8:00,17:00
10013,12/14/2022,8:00,17:00
10013,12/15/2022,10:00,17:00
10013,12/16/2022,8:00,17:00
10013,12/19/2022,8:00,17:00
10013,12/20/2022,8:00,17:00
10013,12/21/2022,8:00,17:00
10013,12/22/2022,8:00,17:00
10013,12/23/2022,8:00,17:00
10013,12/26/2022,10:00,17:00
10013,12/27/2022,8:00,17:00
10013,12/28/2022,8:00,17:00
10013,12/29/2022,8:00,17:00
10013,12/30/2022,0:00,0:00
10014,1/9/2022,8:00,17:00
10014,1/11/2022,0:00,0:00
10014,1/12/2022,8:00,17:00
10014,2/9/2022,8:00,17:00
10014,2/11/2022,8:00,17:00
10014,2/12/2022,8:00,17:00
10014,3/10/2022,8:00,17:00
10014,3/11/2022,8:00,17:00
10014,4/10/2022,8:00,17:00
10014,4/11/2022,8:00,17:00
10014,5/9/2022,8:00,17:00
10014,5/10/2022,8:00,17:00
10014,5/12/2022,8:00,17:00
10014,6/9/2022,8:00,17:00
10014,6/10/2022,8:00,17:00
10014,6/12/2022,10:00,17:00
10014,7/9/2022,8:00,17:00
10014,7/10/2022,0:00,0:00
10014,7/11/2022,10:00,17:00
10014,7/12/2022,8:00,17:00
10014,8/9/2022,10:00,17:00
10014,8/11/2022,8:00,17:00
10014,8/12/2022,0:00,0:00
10014,9/9/2022,8:00,17:00
10014,9/11/2022,8:00,17:00
10014,9/12/2022,8:00,17:00
10014,9/13/2022,8:00,17:00
10014,9/14/2022,8:00,17:00
10014,9/15/2022,8:00,17:00
10014,9/16/2022,8:00,17:00
10014,9/19/2022,10:00,17:00
10014,9/20/2022,8:00,17:00
10014,9/21/2022,8:00,17:00
10014,9/22/2022,8:00,17:00
10014,9/23/2022,8:00,17:00
10014,9/26/2022,8:00,17:00
10014,9/27/2022,8:00,17:00
10014,9/28/2022,10:00,17:00
10014,9/29/2022,8:00,17:00
10014,9/30/2022,8:00,17:00
10014,10/10/2022,8:00,17:00
10014,10/11/2022,8:00,17:00
10014,10/13/2022,8:00,17:00
10014,10/14/2022,8:00,17:00
10014,10/17/2022,8:00,17:00
10014,10/18/2022,10:00,17:00
10014,10/19/2022,8:00,17:00
10014,10/20/2022,8:00,17:00
10014,10/21/2022,8:00,17:00
10014,10/24/2022,8:00,17:00
10014,10/25/2022,8:00,17:00
10014,10/26/2022,8:00,17:00
10014,10/27/2022,10:00,17:00
10014,10/28/2022,8:00,17:00
10014,10/31/2022,8:00,17:00
10014,11/10/2022,8:00,17:00
10014,11/11/2022,8:00,17:00
10014,11/14/2022,8:00,17:00
10014,11/15/2022,8:00,17:00
10014,11/16/2022,10:00,17:00
10014,11/17/2022,8:00,17:00
10014,11/18/2022,8:00,17:00
10014,11/21/2022,8:00,17:00
10014,11/22/2022,8:00,17:00
10014,11/23/2022,8:00,17:00
10014,11/24/2022,8:00,17:00
10014,11/25/2022,10:00,17:00
10014,11/28/2022,8:00,17:00
10014,11/29/2022,8:00,17:00
10014,11/30/2022,0:00,0:00
10014,12/9/2022,8:00,17:00
10014,12/10/2022,8:00,17:00
10014,12/12/2022,8:00,17:00
10014,12/13/2022,8:00,17:00
10014,12/14/2022,8:00,17:00
10014,12/15/2022,10:00,17:00
10014,12/16/2022,8:00,17:00
10014,12/19/2022,8:00,17:00
10014,12/20/2022,8:00,17:00
10014,12/21/2022,8:00,17:00
10014,12/22/2022,8:00,17:00
10014,12/23/2022,8:00,17:00
10014,12/26/2022,10:00,17:00
10014,12/27/2022,8:00,17:00
10014,12/28/2022,8:00,17:00
10014,12/29/2022,8:00,17:00
10014,12/30/2022,0:00,0:00
10015,1/9/2022,8:00,17:00
10015,1/11/2022,0:00,0:00
10015,1/12/2022,8:00,17:00
10015,2/9/2022,8:00,17:00
10015,2/11/2022,8:00,17:00
10015,2/12/2022,8:00,17:00
10015,3/10/2022,8:00,17:00
10015,3/11/2022,8:00,17:00
10015,4/10/2022,8:00,17:00
10015,4/11/2022,8:00,17:00
10015,5/9/2022,8:00,17:00
10015,5/10/2022,8:00,17:00
10015,5/12/2022,8:00,17:00
10015,6/9/2022,8:00,17:00
10015,6/10/2022,8:00,17:00
10015,6/12/2022,10:00,17:00
10015,7/9/2022,8:00,17:00
10015,7/10/2022,10:00,17:00
10015,7/11/2022,10:00,17:00
10015,7/12/2022,8:00,17:00
10015,8/9/2022,10:00,17:00
10015,8/11/2022,8:00,17:00
10015,8/12/2022,0:00,0:00
10015,9/9/2022,8:00,17:00
10015,9/11/2022,8:00,17:00
10015,9/12/2022,8:00,17:00
10015,9/13/2022,8:00,17:00
10015,9/14/2022,8:00,17:00
10015,9/15/2022,8:00,17:00
10015,9/16/2022,8:00,17:00
10015,9/19/2022,10:00,17:00
10015,9/20/2022,8:00,17:00
10015,9/21/2022,8:00,17:00
10015,9/22/2022,8:00,17:00
10015,9/23/2022,8:00,17:00
10015,9/26/2022,8:00,17:00
10015,9/27/2022,8:00,17:00
10015,9/28/2022,10:00,17:00
10015,9/29/2022,8:00,17:00
10015,9/30/2022,8:00,17:00
10015,10/10/2022,8:00,17:00
10015,10/11/2022,8:00,17:00
10015,10/13/2022,8:00,17:00
10015,10/14/2022,8:00,17:00
10015,10/17/2022,8:00,17:00
10015,10/18/2022,10:00,17:00
10015,10/19/2022,8:00,17:00
10015,10/20/2022,8:00,17:00
10015,10/21/2022,8:00,17:00
10015,10/24/2022,8:00,17:00
10015,10/25/2022,8:00,17:00
10015,10/26/2022,8:00,17:00
10015,10/27/2022,10:00,17:00
10015,10/28/2022,8:00,17:00
10015,10/31/2022,8:00,17:00
10015,11/10/2022,8:00,17:00
10015,11/11/2022,8:00,17:00
10015,11/14/2022,8:00,17:00
10015,11/15/2022,8:00,17:00
10015,11/16/2022,10:00,17:00
10015,11/17/2022,8:00,17:00
10015,11/18/2022,8:00,17:00
10015,11/21/2022,8:00,17:00
10015,11/22/2022,8:00,17:00
10015,11/23/2022,8:00,17:00
10015,11/24/2022,8:00,17:00
10015,11/25/2022,10:00,17:00
10015,11/28/2022,8:00,17:00
10015,11/29/2022,8:00,17:00
10015,11/30/2022,0:00,0:00
10015,12/9/2022,8:00,17:00
10015,12/10/2022,8:00,17:00
10015,12/12/2022,8:00,17:00
10015,12/13/2022,8:00,17:00
10015,12/14/2022,8:00,17:00
10015,12/15/2022,10:00,17:00
10015,12/16/2022,8:00,17:00
10015,12/19/2022,8:00,17:00
10015,12/20/2022,8:00,17:00
10015,12/21/2022,8:00,17:00
10015,12/22/2022,8:00,17:00
10015,12/23/2022,8:00,17:00
10015,12/26/2022,10:00,17:00
10015,12/27/2022,8:00,17:00
10015,12/28/2022,8:00,17:00
10015,12/29/2022,8:00,17:00
10015,12/30/2022,0:00,0:00
10016,1/9/2022,8:28,17:00
10016,1/11/2022,0:00,0:00
10016,1/12/2022,8:00,17:00
10016,2/9/2022,8:00,17:00
10016,2/11/2022,8:00,17:00
10016,2/12/2022,8:00,17:00
10016,3/10/2022,8:00,17:00
10016,3/11/2022,8:00,17:00
10016,4/10/2022,8:00,17:00
10016,4/11/2022,8:00,17:00
10016,5/9/2022,8:00,17:00
10016,5/10/2022,8:00,17:00
10016,5/12/2022,8:00,17:00
10016,6/9/2022,8:00,17:00
10016,6/10/2022,8:00,17:00
10016,6/12/2022,10:00,17:00
10016,7/9/2022,8:00,17:00
10016,7/10/2022,10:00,17:00
10016,7/11/2022,10:00,17:00
10016,7/12/2022,8:00,17:00
10016,8/9/2022,10:00,17:00
10016,8/11/2022,8:00,17:00
10016,8/12/2022,0:00,0:00
10016,9/9/2022,8:00,17:00
10016,9/11/2022,8:28,17:00
10016,9/12/2022,8:00,17:00
10016,9/13/2022,8:00,17:00
10016,9/14/2022,8:00,17:00
10016,9/15/2022,8:00,17:00
10016,9/16/2022,8:00,17:00
10016,9/19/2022,10:00,17:00
10016,9/20/2022,8:00,17:00
10016,9/21/2022,8:28,17:00
10016,9/22/2022,8:00,17:00
10016,9/23/2022,8:00,17:00
10016,9/26/2022,8:00,17:00
10016,9/27/2022,8:00,17:00
10016,9/28/2022,10:00,17:00
10016,9/29/2022,8:00,17:00
10016,9/30/2022,8:28,17:00
10016,10/10/2022,8:00,17:00
10016,10/11/2022,8:00,17:00
10016,10/13/2022,8:00,17:00
10016,10/14/2022,8:00,17:00
10016,10/17/2022,8:00,17:00
10016,10/18/2022,0:00,0:00
10016,10/19/2022,8:00,17:00
10016,10/20/2022,8:28,17:00
10016,10/21/2022,8:00,17:00
10016,10/24/2022,8:00,17:00
10016,10/25/2022,8:00,17:00
10016,10/26/2022,8:00,17:00
10016,10/27/2022,10:00,17:00
10016,10/28/2022,8:00,17:00
10016,10/31/2022,8:28,17:00
10016,11/10/2022,8:28,17:00
10016,11/11/2022,8:00,17:00
10016,11/14/2022,8:00,17:00
10016,11/15/2022,8:00,17:00
10016,11/16/2022,10:00,17:00
10016,11/17/2022,8:00,17:00
10016,11/18/2022,8:28,17:00
10016,11/21/2022,8:00,17:00
10016,11/22/2022,8:00,17:00
10016,11/23/2022,8:00,17:00
10016,11/24/2022,8:00,17:00
10016,11/25/2022,10:00,17:00
10016,11/28/2022,8:00,17:00
10016,11/29/2022,8:28,17:00
10016,11/30/2022,0:00,0:00
10016,12/9/2022,8:28,17:00
10016,12/10/2022,8:00,17:00
10016,12/12/2022,8:00,17:00
10016,12/13/2022,8:00,17:00
10016,12/14/2022,8:00,17:00
10016,12/15/2022,10:00,17:00
10016,12/16/2022,8:00,17:00
10016,12/19/2022,8:28,17:00
10016,12/20/2022,8:00,17:00
10016,12/21/2022,8:00,17:00
10016,12/22/2022,8:00,17:00
10016,12/23/2022,8:00,17:00
10016,12/26/2022,10:00,17:00
10016,12/27/2022,8:00,17:00
10016,12/28/2022,8:28,17:00
10016,12/29/2022,8:00,17:00
10016,12/30/2022,0:00,0:00
10017,1/9/2022,8:00,17:00
10017,1/11/2022,0:00,0:00
10017,1/12/2022,8:00,17:00
10017,2/9/2022,8:00,17:00
10017,2/11/2022,8:00,17:00
10017,2/12/2022,8:05,17:00
10017,3/10/2022,8:00,17:00
10017,3/11/2022,8:05,17:00
10017,4/10/2022,8:00,17:00
10017,4/11/2022,8:00,17:00
10017,5/9/2022,8:00,17:00
10017,5/10/2022,8:05,17:00
10017,5/12/2022,8:00,17:00
10017,6/9/2022,8:05,17:00
10017,6/10/2022,8:00,17:00
10017,6/12/2022,10:00,17:00
10017,7/9/2022,8:00,17:00
10017,7/10/2022,10:00,17:00
10017,7/11/2022,10:00,17:00
10017,7/12/2022,8:00,17:00
10017,8/9/2022,10:00,17:00
10017,8/11/2022,8:00,17:00
10017,8/12/2022,0:00,0:00
10017,9/9/2022,8:00,17:00
10017,9/11/2022,8:00,17:00
10017,9/12/2022,8:00,17:00
10017,9/13/2022,0:00,0:00
10017,9/14/2022,8:00,17:00
10017,9/15/2022,8:05,17:00
10017,9/16/2022,8:00,17:00
10017,9/19/2022,0:00,0:00
10017,9/20/2022,8:00,17:00
10017,9/21/2022,8:00,17:00
10017,9/22/2022,8:00,17:00
10017,9/23/2022,8:00,17:00
10017,9/26/2022,8:05,17:00
10017,9/27/2022,0:00,0:00
10017,9/28/2022,10:00,17:00
10017,9/29/2022,8:00,17:00
10017,9/30/2022,8:00,17:00
10017,10/10/2022,8:00,17:00
10017,10/11/2022,8:00,17:00
10017,10/13/2022,8:00,17:00
10017,10/14/2022,8:05,17:00
10017,10/17/2022,8:00,17:00
10017,10/18/2022,10:00,17:00
10017,10/19/2022,8:00,17:00
10017,10/20/2022,8:00,17:00
10017,10/21/2022,8:00,17:00
10017,10/24/2022,8:00,17:00
10017,10/25/2022,8:05,17:00
10017,10/26/2022,8:00,17:00
10017,10/27/2022,10:00,17:00
10017,10/28/2022,8:00,17:00
10017,10/31/2022,8:00,17:00
10017,11/10/2022,8:00,17:00
10017,11/11/2022,8:00,17:00
10017,11/14/2022,8:05,17:00
10017,11/15/2022,8:00,17:00
10017,11/16/2022,10:00,17:00
