Employee ID,Date,Time-in,Time-out
10017,11/17/2022,8:00,17:00
10017,11/18/2022,8:00,17:00
10017,11/21/2022,8:00,17:00
10017,11/22/2022,8:00,17:00
10017,11/23/2022,8:05,17:00
10017,11/24/2022,8:00,17:00
10017,11/25/2022,10:00,17:00
10017,11/28/2022,8:00,17:00
10017,11/29/2022,8:00,17:00
10017,11/30/2022,0:00,0:00
10017,12/9/2022,8:00,17:00
10017,12/10/2022,8:00,17:00
10017,12/12/2022,8:00,17:00
10017,12/13/2022,8:05,17:00
10017,12/14/2022,8:00,17:00
10017,12/15/2022,10:00,17:00
10017,12/16/2022,8:00,17:00
10017,12/19/2022,8:00,17:00
10017,12/20/2022,8:00,17:00
10017,12/21/2022,8:00,17:00
10017,12/22/2022,8:05,17:00
10017,12/23/2022,8:00,17:00
10017,12/26/2022,10:00,17:00
10017,12/27/2022,8:00,17:00
10017,12/28/2022,8:00,17:00
10017,12/29/2022,8:00,17:00
10017,12/30/2022,0:00,0:00
10018,1/9/2022,8:00,17:00
10018,1/11/2022,0:00,0:00
10018,1/12/2022,8:00,17:00
10018,2/9/2022,8:00,17:00
10018,2/11/2022,8:00,17:00
10018,2/12/2022,8:00,17:00
10018,3/10/2022,8:00,17:00
10018,3/11/2022,8:00,17:00
10018,4/10/2022,8:00,17:00
10018,4/11/2022,8:00,17:00
10018,5/9/2022,8:00,17:00
10018,5/10/2022,8:00,17:00
10018,5/12/2022,8:00,17:00
10018,6/9/2022,8:00,17:00
10018,6/10/2022,8:00,17:00
10018,6/12/2022,10:00,17:00
10018,7/9/2022,8:00,17:00
10018,7/10/2022,10:00,17:00
10018,7/11/2022,10:00,17:00
10018,7/12/2022,8:00,17:00
10018,8/9/2022,10:00,17:00
10018,8/11/2022,8:00,17:00
10018,8/12/2022,0:00,0:00
10018,9/9/2022,8:00,17:00
10018,9/11/2022,8:00,17:00
10018,9/12/2022,8:00,17:00
10018,9/13/2022,8:00,17:00
10018,9/14/2022,8:00,17:00
10018,9/15/2022,8:00,17:00
10018,9/16/2022,8:00,17:00
10018,9/19/2022,10:00,17:00
10018,9/20/2022,0:00,0:00
10018,9/21/2022,0:00,0:00
10018,9/22/2022,8:00,17:00
10018,9/23/2022,8:00,17:00
10018,9/26/2022,8:00,17:00
10018,9/27/2022,8:00,17:00
10018,9/28/2022,10:00,17:00
10018,9/29/2022,8:00,17:00
10018,9/30/2022,8:00,17:00
10018,10/10/2022,8:00,17:00
10018,10/11/2022,8:00,17:00
10018,10/13/2022,8:00,17:00
10018,10/14/2022,8:00,17:00
10018,10/17/2022,8:00,17:00
10018,10/18/2022,10:00,17:00
10018,10/19/2022,8:00,17:00
10018,10/20/2022,8:00,17:00
10018,10/21/2022,8:00,17:00
10018,10/24/2022,8:00,17:00
10018,10/25/2022,8:00,17:00
10018,10/26/2022,8:00,17:00
10018,10/27/2022,0:00,0:00
10018,10/28/2022,8:00,17:00
10018,10/31/2022,8:00,17:00
10018,11/10/2022,8:00,17:00
10018,11/11/2022,8:00,17:00
10018,11/14/2022,8:00,17:00
10018,11/15/2022,8:00,17:00
10018,11/16/2022,10:00,17:00
10018,11/17/2022,8:00,17:00
10018,11/18/2022,8:00,17:00
10018,11/21/2022,8:00,17:00
10018,11/22/2022,8:00,17:00
10018,11/23/2022,8:00,17:00
10018,11/24/2022,8:00,17:00
10018,11/25/2022,10:00,17:00
10018,11/28/2022,8:00,17:00
10018,11/29/2022,8:00,17:00
10018,11/30/2022,0:00,0:00
10018,12/9/2022,8:00,17:00
10018,12/10/2022,8:00,17:00
10018,12/12/2022,8:00,17:00
10018,12/13/2022,8:00,17:00
10018,12/14/2022,8:00,17:00
10018,12/15/2022,10:00,17:00
10018,12/16/2022,8:00,17:00
10018,12/19/2022,8:00,17:00
10018,12/20/2022,8:00,17:00
10018,12/21/2022,8:00,17:00
10018,12/22/2022,8:00,17:00
10018,12/23/2022,8:00,17:00
10018,12/26/2022,10:00,17:00
10018,12/27/2022,8:00,17:00
10018,12/28/2022,8:00,17:00
10018,12/29/2022,8:00,17:00
10018,12/30/2022,0:00,0:00
10019,1/9/2022,8:00,17:00
10019,1/11/2022,0:00,0:00
10019,1/12/2022,8:00,17:00
10019,2/9/2022,8:00,17:00
10019,2/11/2022,8:00,17:00
10019,2/12/2022,8:00,17:00
10019,3/10/2022,8:00,17:00
10019,3/11/2022,8:00,17:00
10019,4/10/2022,8:00,17:00
10019,4/11/2022,8:00,17:00
10019,5/9/2022,8:00,17:00
10019,5/10/2022,8:00,17:00
10019,5/12/2022,8:00,17:00
10019,6/9/2022,8:00,17:00
10019,6/10/2022,8:00,17:00
10019,6/12/2022,10:00,17:00
10019,7/9/2022,8:00,17:00
10019,7/10/2022,10:00,17:00
10019,7/11/2022,10:00,17:00
10019,7/12/2022,8:00,17:00
10019,8/9/2022,10:00,17:00
10019,8/11/2022,8:00,17:00
10019,8/12/2022,0:00,0:00
10019,9/9/2022,8:00,17:00
10019,9/11/2022,8:00,17:00
10019,9/12/2022,8:00,17:00
10019,9/13/2022,8:00,17:00
10019,9/14/2022,8:00,17:00
10019,9/15/2022,8:00,17:00
10019,9/16/2022,8:00,17:00
10019,9/19/2022,10:00,17:00
10019,9/20/2022,8:00,17:00
10019,9/21/2022,8:00,17:00
10019,9/22/2022,8:00,17:00
10019,9/23/2022,8:00,17:00
10019,9/26/2022,8:00,17:00
10019,9/27/2022,8:00,17:00
10019,9/28/2022,10:00,17:00
10019,9/29/2022,8:00,17:00
10019,9/30/2022,8:00,17:00
10019,10/10/2022,8:00,17:00
10019,10/11/2022,8:00,17:00
10019,10/13/2022,8:00,17:00
10019,10/14/2022,8:00,17:00
10019,10/17/2022,8:00,17:00
10019,10/18/2022,10:00,17:00
10019,10/19/2022,8:00,17:00
10019,10/20/2022,8:00,17:00
10019,10/21/2022,8:00,17:00
10019,10/24/2022,8:00,17:00
10019,10/25/2022,8:00,17:00
10019,10/26/2022,8:00,17:00
10019,10/27/2022,10:00,17:00
10019,10/28/2022,8:00,17:00
10019,10/31/2022,8:00,17:00
10019,11/10/2022,8:00,17:00
10019,11/11/2022,8:00,17:00
10019,11/14/2022,8:00,17:00
10019,11/15/2022,8:00,17:00
10019,11/16/2022,10:00,17:00
10019,11/17/2022,8:00,17:00
10019,11/18/2022,8:00,17:00
10019,11/21/2022,8:00,17:00
10019,11/22/2022,8:00,17:00
10019,11/23/2022,8:00,17:00
10019,11/24/2022,8:00,17:00
10019,11/25/2022,10:00,17:00
10019,11/28/2022,8:00,17:00
10019,11/29/2022,8:00,17:00
10019,11/30/2022,0:00,0:00
10019,12/9/2022,8:00,17:00
10019,12/10/2022,8:00,17:00
10019,12/12/2022,8:00,17:00
10019,12/13/2022,8:00,17:00
10019,12/14/2022,8:00,17:00
10019,12/15/2022,10:00,17:00
10019,12/16/2022,8:00,17:00
10019,12/19/2022,8:00,17:00
10019,12/20/2022,8:00,17:00
10019,12/21/2022,8:00,17:00
10019,12/22/2022,8:00,17:00
10019,12/23/2022,8:00,17:00
10019,12/26/2022,10:00,17:00
10019,12/27/2022,8:00,17:00
10019,12/28/2022,8:00,17:00
10019,12/29/2022,8:00,17:00
10019,12/30/2022,0:00,0:00
10020,1/9/2022,8:00,17:00
10020,1/11/2022,0:00,0:00
10020,1/12/2022,8:00,17:00
10020,2/9/2022,8:00,17:00
10020,2/11/2022,8:00,17:00
10020,2/12/2022,8:00,17:00
10020,3/10/2022,8:00,17:00
10020,3/11/2022,8:00,17:00
10020,4/10/2022,8:00,17:00
10020,4/11/2022,8:00,17:00
10020,5/9/2022,8:00,17:00
10020,5/10/2022,8:00,17:00
10020,5/12/2022,8:00,17:00
10020,6/9/2022,8:00,17:00
10020,6/10/2022,8:00,17:00
10020,6/12/2022,10:00,17:00
10020,7/9/2022,8:00,17:00
10020,7/10/2022,10:00,17:00
10020,7/11/2022,10:00,17:00
10020,7/12/2022,8:00,17:00
10020,8/9/2022,10:00,17:00
10020,8/11/2022,8:00,17:00
10020,8/12/2022,0:00,0:00
10020,9/9/2022,8:00,17:00
10020,9/11/2022,8:00,17:00
10020,9/12/2022,8:00,17:00
10020,9/13/2022,8:00,17:00
10020,9/14/2022,8:00,17:00
10020,9/15/2022,8:00,17:00
10020,9/16/2022,8:00,17:00
10020,9/19/2022,10:00,17:00
10020,9/20/2022,8:00,17:00
10020,9/21/2022,8:00,17:00
10020,9/22/2022,8:00,17:00
10020,9/23/2022,8:00,17:00
10020,9/26/2022,8:00,17:00
10020,9/27/2022,8:00,17:00
10020,9/28/2022,10:00,17:00
10020,9/29/2022,8:00,17:00
10020,9/30/2022,8:00,17:00
10020,10/10/2022,8:00,17:00
10020,10/11/2022,8:00,17:00
10020,10/13/2022,8:00,17:00
10020,10/14/2022,8:00,17:00
10020,10/17/2022,8:00,17:00
10020,10/18/2022,10:00,17:00
10020,10/19/2022,8:00,17:00
10020,10/20/2022,8:00,17:00
10020,10/21/2022,8:00,17:00
10020,10/24/2022,8:00,17:00
10020,10/25/2022,8:00,17:00
10020,10/26/2022,8:00,17:00
10020,10/27/2022,10:00,17:00
10020,10/28/2022,8:00,17:00
10020,10/31/2022,8:00,17:00
10020,11/10/2022,8:00,17:00
10020,11/11/2022,8:00,17:00
10020,11/14/2022,8:00,17:00
10020,11/15/2022,8:00,17:00
10020,11/16/2022,10:00,17:00
10020,11/17/2022,8:00,17:00
10020,11/18/2022,8:00,17:00
10020,11/21/2022,8:00,17:00
10020,11/22/2022,8:00,17:00
10020,11/23/2022,8:00,17:00
10020,11/24/2022,8:00,17:00
10020,11/25/2022,10:00,17:00
10020,11/28/2022,8:00,17:00
10020,11/29/2022,8:00,17:00
10020,11/30/2022,0:00,0:00
10020,12/9/2022,8:00,17:00
10020,12/10/2022,8:00,17:00
10020,12/12/2022,8:00,17:00
10020,12/13/2022,8:00,17:00
10020,12/14/2022,8:00,17:00
10020,12/15/2022,10:00,17:00
10020,12/16/2022,8:00,17:00
10020,12/19/2022,8:00,17:00
10020,12/20/2022,8:00,17:00
10020,12/21/2022,8:00,17:00
10020,12/22/2022,8:00,17:00
10020,12/23/2022,8:00,17:00
10020,12/26/2022,10:00,17:00
10020,12/27/2022,8:00,17:00
10020,12/28/2022,8:00,17:00
10020,12/29/2022,8:00,17:00
10020,12/30/2022,0:00,0:00
10021,1/9/2022,8:11,17:00
10021,1/11/2022,0:00,0:00
10021,1/12/2022,13:00,17:00
10021,2/9/2022,8:00,17:00
10021,2/11/2022,13:00,17:00
10021,2/12/2022,8:00,17:00
10021,3/10/2022,8:00,17:00
10021,3/11/2022,8:00,17:00
10021,4/10/2022,13:00,17:00
10021,4/11/2022,8:00,17:00
10021,5/9/2022,13:00,17:00
10021,5/10/2022,8:00,17:00
10021,5/12/2022,8:00,17:00
10021,6/9/2022,8:00,17:00
10021,6/10/2022,8:00,17:00
10021,6/12/2022,10:00,17:00
10021,7/9/2022,8:00,17:00
10021,7/10/2022,10:00,17:00
10021,7/11/2022,10:00,17:00
10021,7/12/2022,8:00,17:00
10021,8/9/2022,10:00,17:00
10021,8/11/2022,8:00,17:00
10021,8/12/2022,0:00,0:00
10021,9/9/2022,8:00,17:00
10021,9/11/2022,8:11,17:00
10021,9/12/2022,8:00,17:00
10021,9/13/2022,8:00,17:00
10021,9/14/2022,13:00,17:00
10021,9/15/2022,8:00,17:00
10021,9/16/2022,8:00,17:00
10021,9/19/2022,10:00,17:00
10021,9/20/2022,8:00,17:00
10021,9/21/2022,8:11,17:00
10021,9/22/2022,8:00,17:00
10021,9/23/2022,13:00,17:00
10021,9/26/2022,8:00,17:00
10021,9/27/2022,8:00,17:00
10021,9/28/2022,10:00,17:00
10021,9/29/2022,8:00,17:00
10021,9/30/2022,8:11,17:00
10021,10/10/2022,8:00,17:00
10021,10/11/2022,8:00,17:00
10021,10/13/2022,13:00,17:00
10021,10/14/2022,8:00,17:00
10021,10/17/2022,8:00,17:00
10021,10/18/2022,10:00,17:00
10021,10/19/2022,8:00,17:00
10021,10/20/2022,8:11,17:00
10021,10/21/2022,8:00,17:00
10021,10/24/2022,13:00,17:00
10021,10/25/2022,8:00,17:00
10021,10/26/2022,8:00,17:00
10021,10/27/2022,10:00,17:00
10021,10/28/2022,8:00,17:00
10021,10/31/2022,8:11,17:00
10021,11/10/2022,8:11,17:00
10021,11/11/2022,13:00,17:00
10021,11/14/2022,8:00,17:00
10021,11/15/2022,8:00,17:00
10021,11/16/2022,10:00,17:00
10021,11/17/2022,8:00,17:00
10021,11/18/2022,8:11,17:00
10021,11/21/2022,8:00,17:00
10021,11/22/2022,13:00,17:00
10021,11/23/2022,8:00,17:00
10021,11/24/2022,8:00,17:00
10021,11/25/2022,10:00,17:00
10021,11/28/2022,8:00,17:00
10021,11/29/2022,8:11,17:00
10021,11/30/2022,0:00,0:00
10021,12/9/2022,8:11,17:00
10021,12/10/2022,8:00,17:00
10021,12/12/2022,13:00,17:00
10021,12/13/2022,8:00,17:00
10021,12/14/2022,8:00,17:00
10021,12/15/2022,10:00,17:00
10021,12/16/2022,8:00,17:00
10021,12/19/2022,8:11,17:00
10021,12/20/2022,8:00,17:00
10021,12/21/2022,13:00,17:00
10021,12/22/2022,8:00,17:00
10021,12/23/2022,8:00,17:00
10021,12/26/2022,10:00,17:00
10021,12/27/2022,8:00,17:00
10021,12/28/2022,8:11,17:00
10021,12/29/2022,8:00,17:00
10021,12/30/2022,0:00,0:00
10022,1/9/2022,8:00,17:00
10022,1/11/2022,0:00,0:00
10022,1/12/2022,8:00,17:00
10022,2/9/2022,8:00,17:00
10022,2/11/2022,8:00,17:00
10022,2/12/2022,8:00,17:00
10022,3/10/2022,8:00,17:00
10022,3/11/2022,8:00,17:00
10022,4/10/2022,8:00,17:00
10022,4/11/2022,8:00,17:00
10022,5/9/2022,8:00,17:00
10022,5/10/2022,8:00,17:00
10022,5/12/2022,8:00,17:00
10022,6/9/2022,8:00,17:00
10022,6/10/2022,8:00,17:00
10022,6/12/2022,10:00,17:00
10022,7/9/2022,8:00,17:00
10022,7/10/2022,10:00,17:00
10022,7/11/2022,10:00,17:00
10022,7/12/2022,8:00,17:00
10022,8/9/2022,10:00,17:00
10022,8/11/2022,8:00,17:00
10022,8/12/2022,0:00,0:00
10022,9/9/2022,8:00,17:00
10022,9/11/2022,8:00,17:00
10022,9/12/2022,8:00,17:00
10022,9/13/2022,8:00,17:00
10022,9/14/2022,8:00,17:00
10022,9/15/2022,8:00,17:00
10022,9/16/2022,8:00,17:00
10022,9/19/2022,10:00,17:00
10022,9/20/2022,8:00,17:00
10022,9/21/2022,8:00,17:00
10022,9/22/2022,8:00,17:00
10022,9/23/2022,8:00,17:00
10022,9/26/2022,8:00,17:00
10022,9/27/2022,8:00,17:00
10022,9/28/2022,10:00,17:00
10022,9/29/2022,8:00,17:00
10022,9/30/2022,8:00,17:00
10022,10/10/2022,8:00,17:00
10022,10/11/2022,8:00,17:00
10022,10/13/2022,8:00,17:00
10022,10/14/2022,8:00,17:00
10022,10/17/2022,8:00,17:00
10022,10/18/2022,10:00,17:00
10022,10/19/2022,8:00,17:00
10022,10/20/2022,8:00,17:00
10022,10/21/2022,8:00,17:00
10022,10/24/2022,8:00,17:00
10022,10/25/2022,8:00,17:00
10022,10/26/2022,8:00,17:00
10022,10/27/2022,10:00,17:00
10022,10/28/2022,8:00,17:00
10022,10/31/2022,8:00,17:00
10022,11/10/2022,8:00,17:00
10022,11/11/2022,8:00,17:00
10022,11/14/2022,8:00,17:00
10022,11/15/2022,8:00,17:00
10022,11/16/2022,10:00,17:00
10022,11/17/2022,8:00,17:00
10022,11/18/2022,8:00,17:00
10022,11/21/2022,8:00,17:00
10022,11/22/2022,8:00,17:00
10022,11/23/2022,8:00,17:00
10022,11/24/2022,8:00,17:00
10022,11/25/2022,10:00,17:00
10022,11/28/2022,8:00,17:00
10022,11/29/2022,8:00,17:00
10022,11/30/2022,0:00,0:00
10022,12/9/2022,8:00,17:00
10022,12/10/2022,8:00,17:00
10022,12/12/2022,8:00,17:00
10022,12/13/2022,8:00,17:00
10022,12/14/2022,8:00,17:00
10022,12/15/2022,10:00,17:00
10022,12/16/2022,8:00,17:00
10022,12/19/2022,8:00,17:00
10022,12/20/2022,8:00,17:00
10022,12/21/2022,8:00,17:00
10022,12/22/2022,8:00,17:00
10022,12/23/2022,8:00,17:00
10022,12/26/2022,10:00,17:00
10022,12/27/2022,8:00,17:00
10022,12/28/2022,8:00,17:00
10022,12/29/2022,8:00,17:00
10022,12/30/2022,0:00,0:00
10023,1/9/2022,8:00,17:00
10023,1/11/2022,0:00,0:00
10023,1/12/2022,8:00,17:00
10023,2/9/2022,8:00,17:00
10023,2/11/2022,8:00,17:00
10023,2/12/2022,9:00,17:00
10023,3/10/2022,8:00,17:00
10023,3/11/2022,9:00,17:00
10023,4/10/2022,8:00,17:00
10023,4/11/2022,0:00,0:00
10023,5/9/2022,8:00,17:00
10023,5/10/2022,9:00,17:00
10023,5/12/2022,8:00,17:00
10023,6/9/2022,9:00,17:00
10023,6/10/2022,8:00,17:00
10023,6/12/2022,10:00,17:00
10023,7/9/2022,8:00,17:00
10023,7/10/2022,10:00,17:00
10023,7/11/2022,10:00,17:00
10023,7/12/2022,8:00,17:00
10023,8/9/2022,10:00,17:00
10023,8/11/2022,8:00,17:00
10023,8/12/2022,0:00,0:00
10023,9/9/2022,8:00,17:00
10023,9/11/2022,8:00,17:00
10023,9/12/2022,8:00,17:00
10023,9/13/2022,8:00,17:00
10023,9/14/2022,8:00,17:00
10023,9/15/2022,9:00,17:00
10023,9/16/2022,8:00,17:00
10023,9/19/2022,10:00,17:00
10023,9/20/2022,8:00,17:00
10023,9/21/2022,8:00,17:00
10023,9/22/2022,8:00,17:00
10023,9/23/2022,8:00,17:00
10023,9/26/2022,9:00,17:00
10023,9/27/2022,8:00,17:00
10023,9/28/2022,10:00,17:00
10023,9/29/2022,8:00,17:00
10023,9/30/2022,8:00,17:00
10023,10/10/2022,8:00,17:00
10023,10/11/2022,8:00,17:00
10023,10/13/2022,8:00,17:00
10023,10/14/2022,9:00,17:00
10023,10/17/2022,8:00,17:00
10023,10/18/2022,10:00,17:00
10023,10/19/2022,8:00,17:00
10023,10/20/2022,8:00,17:00
10023,10/21/2022,8:00,17:00
10023,10/24/2022,8:00,17:00
10023,10/25/2022,9:00,17:00
10023,10/26/2022,8:00,17:00
10023,10/27/2022,10:00,17:00
10023,10/28/2022,8:00,17:00
10023,10/31/2022,8:00,17:00
10023,11/10/2022,8:00,17:00
10023,11/11/2022,8:00,17:00
10023,11/14/2022,9:00,17:00
10023,11/15/2022,8:00,17:00
10023,11/16/2022,10:00,17:00
10023,11/17/2022,8:00,17:00
10023,11/18/2022,8:00,17:00
10023,11/21/2022,8:00,17:00
10023,11/22/2022,8:00,17:00
10023,11/23/2022,9:00,17:00
10023,11/24/2022,8:00,17:00
10023,11/25/2022,10:00,17:00
10023,11/28/2022,8:00,17:00
10023,11/29/2022,8:00,17:00
10023,11/30/2022,0:00,0:00
10023,12/9/2022,8:00,17:00
10023,12/10/2022,8:00,17:00
10023,12/12/2022,8:00,17:00
10023,12/13/2022,9:00,17:00
10023,12/14/2022,8:00,17:00
10023,12/15/2022,10:00,17:00
10023,12/16/2022,8:00,17:00
10023,12/19/2022,8:00,17:00
10023,12/20/2022,8:00,17:00
10023,12/21/2022,8:00,17:00
10023,12/22/2022,9:00,17:00
10023,12/23/2022,8:00,17:00
10023,12/26/2022,10:00,17:00
10023,12/27/2022,8:00,17:00
10023,12/28/2022,8:00,17:00
10023,12/29/2022,8:00,17:00
10023,12/30/2022,0:00,0:00
10024,1/9/2022,8:21,17:00
10024,1/11/2022,0:00,0:00
10024,1/12/2022,8:00,17:00
10024,2/9/2022,8:00,17:00
10024,2/11/2022,8:00,17:00
10024,2/12/2022,8:00,17:00
10024,3/10/2022,8:00,17:00
10024,3/11/2022,8:00,17:00
10024,4/10/2022,8:00,17:00
10024,4/11/2022,8:00,17:00
10024,5/9/2022,8:00,17:00
10024,5/10/2022,8:00,17:00
10024,5/12/2022,8:00,17:00
10024,6/9/2022,8:00,17:00
10024,6/10/2022,8:00,17:00
10024,6/12/2022,10:00,17:00
10024,7/9/2022,8:00,17:00
10024,7/10/2022,10:00,17:00
10024,7/11/2022,10:00,17:00
10024,7/12/2022,8:00,17:00
10024,8/9/2022,10:00,17:00
10024,8/11/2022,8:00,17:00
10024,8/12/2022,0:00,0:00
10024,9/9/2022,8:00,17:00
10024,9/11/2022,8:21,17:00
10024,9/12/2022,8:00,17:00
10024,9/13/2022,8:00,17:00
10024,9/14/2022,8:00,17:00
10024,9/15/2022,0:00,0:00
10024,9/16/2022,8:00,17:00
10024,9/19/2022,10:00,17:00
10024,9/20/2022,8:00,17:00
10024,9/21/2022,8:21,17:00
10024,9/22/2022,8:00,17:00
10024,9/23/2022,8:00,17:00
10024,9/26/2022,8:00,17:00
10024,9/27/2022,8:00,17:00
10024,9/28/2022,10:00,17:00
10024,9/29/2022,8:00,17:00
10024,9/30/2022,8:21,17:00
10024,10/10/2022,8:00,17:00
10024,10/11/2022,8:00,17:00
10024,10/13/2022,8:00,17:00
10024,10/14/2022,8:00,17:00
10024,10/17/2022,8:00,17:00
10024,10/18/2022,10:00,17:00
10024,10/19/2022,8:00,17:00
10024,10/20/2022,8:21,17:00
10024,10/21/2022,8:00,17:00
10024,10/24/2022,8:00,17:00
10024,10/25/2022,8:00,17:00
10024,10/26/2022,8:00,17:00
10024,10/27/2022,10:00,17:00
10024,10/28/2022,8:00,17:00
10024,10/31/2022,8:21,17:00
10024,11/10/2022,8:21,17:00
10024,11/11/2022,8:00,17:00
10024,11/14/2022,8:00,17:00
10024,11/15/2022,8:00,17:00
10024,11/16/2022,10:00,17:00
10024,11/17/2022,8:00,17:00
10024,11/18/2022,8:21,17:00
10024,11/21/2022,8:00,17:00
10024,11/22/2022,8:00,17:00
10024,11/23/2022,8:00,17:00
10024,11/24/2022,8:00,17:00
10024,11/25/2022,10:00,17:00
10024,11/28/2022,8:00,17:00
10024,11/29/2022,8:21,17:00
10024,11/30/2022,0:00,0:00
10024,12/9/2022,8:21,17:00
10024,12/10/2022,8:00,17:00
10024,12/12/2022,8:00,17:00
10024,12/13/2022,8:00,17:00
10024,12/14/2022,8:00,17:00
10024,12/15/2022,10:00,17:00
10024,12/16/2022,8:00,17:00
10024,12/19/2022,8:21,17:00
10024,12/20/2022,8:00,17:00
10024,12/21/2022,8:00,17:00
10024,12/22/2022,8:00,17:00
10024,12/23/2022,8:00,17:00
10024,12/26/2022,10:00,17:00
10024,12/27/2022,8:00,17:00
10024,12/28/2022,8:21,17:00
10024,12/29/2022,8:00,17:00
10024,12/30/2022,0:00,0:00
10025,1/9/2022,8:00,17:00
10025,1/11/2022,0:00,0:00
10025,1/12/2022,8:00,17:00
10025,2/9/2022,8:00,17:00
10025,2/11/2022,8:00,17:00
10025,2/12/2022,8:00,17:00
10025,3/10/2022,8:00,17:00
10025,3/11/2022,8:00,17:00
10025,4/10/2022,8:00,17:00
10025,4/11/2022,8:00,17:00
10025,5/9/2022,8:00,17:00
10025,5/10/2022,8:00,17:00
10025,5/12/2022,8:00,17:00
10025,6/9/2022,8:00,17:00
10025,6/10/2022,8:00,17:00
10025,6/12/2022,10:00,17:00
10025,7/9/2022,8:00,17:00
10025,7/10/2022,10:00,17:00
10025,7/11/2022,10:00,17:00
10025,7/12/2022,8:00,17:00
10025,8/9/2022,10:00,17:00
10025,8/11/2022,8:00,17:00
10025,8/12/2022,0:00,0:00
10025,9/9/2022,8:00,17:00
10025,9/11/2022,8:00,17:00
10025,9/12/2022,8:00,17:00
10025,9/13/2022,8:00,17:00
10025,9/14/2022,8:00,17:00
10025,9/15/2022,8:00,17:00
10025,9/16/2022,8:00,17:00
10025,9/19/2022,10:00,17:00
10025,9/20/2022,8:00,17:00
10025,9/21/2022,8:00,17:00
10025,9/22/2022,8:00,17:00
10025,9/23/2022,8:00,17:00
10025,9/26/2022,8:00,17:00
10025,9/27/2022,8:00,17:00
10025,9/28/2022,10:00,17:00
10025,9/29/2022,8:00,17:00
10025,9/30/2022,8:00,17:00
10025,10/10/2022,8:00,17:00
10025,10/11/2022,8:00,17:00
10025,10/13/2022,8:00,17:00
10025,10/14/2022,8:00,17:00
10025,10/17/2022,8:00,17:00
10025,10/18/2022,10:00,17:00
10025,10/19/2022,8:00,17:00
10025,10/20/2022,8:00,17:00
10025,10/21/2022,8:00,17:00
10025,10/24/2022,8:00,17:00
10025,10/25/2022,8:00,17:00
10025,10/26/2022,8:00,17:00
10025,10/27/2022,10:00,17:00
10025,10/28/2022,8:00,17:00
10025,10/31/2022,8:00,17:00
10025,11/10/2022,8:00,17:00
10025,11/11/2022,8:00,17:00
10025,11/14/2022,8:00,17:00
10025,11/15/2022,8:00,17:00
10025,11/16/2022,10:00,17:00
10025,11/17/2022,8:00,17:00
10025,11/18/2022,8:00,17:00
10025,11/21/2022,8:00,17:00
10025,11/22/2022,8:00,17:00
10025,11/23/2022,8:00,17:00
10025,11/24/2022,8:00,17:00
10025,11/25/2022,10:00,17:00
10025,11/28/2022,8:00,17:00
10025,11/29/2022,8:00,17:00
10025,11/30/2022,0:00,0:00
10025,12/9/2022,8:00,17:00
10025,12/10/2022,8:00,17:00
10025,12/12/2022,8:00,17:00
10025,12/13/2022,8:00,17:00
10025,12/14/2022,8:00,17:00
10025,12/15/2022,10:00,17:00
10025,12/16/2022,8:00,17:00
10025,12/19/2022,8:00,17:00
10025,12/20/2022,8:00,17:00
10025,12/21/2022,8:00,17:00
10025,12/22/2022,8:00,17:00
10025,12/23/2022,8:00,17:00
10025,12/26/2022,10:00,17:00
10025,12/27/2022,8:00,17:00
10025,12/28/2022,8:00,17:00
10025,12/29/2022,8:00,17:00
10025,12/30/2022,0:00,0:00
